Draft Class,Name,School,Position,Height,Weight,Hand Size,Arm Length,Wonderlic,40 Yard Dash,Bench Press,Vertical,Broad Jump,Shuttle,3 Cone,60Yd Shuttle
2015,Quinterrius Eatmon,South Florida,OT,78.25,313,9.88,35.5,,5.37,27,27,101,4.89,7.98,
2015,Fabbians Ebbele,Arizona,OT,79.5,311,10.13,36.25,,5.29,22,31,99,4.69,7.75,
2015,Jake Fisher,Oregon,OT,78.13,306,10.38,33.75,,5.01,25,32.5,,4.33,7.25,
2015,Ereck Flowers,Miami (FL),OT,78.25,329,9.88,34.5,,5.31,37,27,101,,,
2015,Garrett Frye,Georgia Southern,OT,76.13,288,9.63,33.25,,5.08,32,30.5,108,4.78,8.12,
2015,Doniel Gambrell,Notre Dame,OT,77.25,306,10.25,33.125,,5.27,23,24,105,5.06,8.35,
2015,Jacob Gannon,Iowa State,OT,78.25,315,8.75,32.75,,5.19,22,23.5,99,4.89,7.85,
2015,Laurence Gibson,Virginia Tech,OT,77.75,305,10.38,35.13,,5.04,24,33.5,113,4.56,7.72,
2015,Chaz Green,Florida,OT,76.63,314,10.88,33.38,,5.16,21,29.5,106,4.7,8,
2015,Desmond Harrison,Texas,OT,80,318,,,,5.39,,,,,,
2015,Micah Hatchie,Washington,OT,76.38,301,10.75,31.75,,5.28,28,31,105,4.85,7.6,
2015,Rob Havenstein,Wisconsin,OT,79.38,321,9.88,33.75,,5.46,16,28.5,96,4.87,8.28,
2015,Sean Hickey,Syracuse,OT,77.38,309,10.5,32.75,,5.14,35,27,104,4.75,7.75,
2015,D.J. Humphries,Florida,OT,77,307,10,33.63,12,5.12,26,31,104,4.64,7.87,
2015,Antonio Johnson,North Texas,OT,77.75,310,10.25,34.875,,5.73,5,23,98,5.07,8.64,
2015,Daniel Koenig,Oklahoma State,OT,78.38,300,9,33.125,,5.3,22,,,,,
2015,Kendall Lamm,Appalachian State (NC),OT,77.25,303,10.25,32.625,,5.22,25,26,109,4.61,7.39,
2015,Eric Lefeld,Cincinnati,OT,77.5,310,9.5,32.75,,5.22,12,27,104,4.9,7.67,
2015,Tyler Loos,Northern Illinois,OT,76.63,302,10.13,33,,5.35,20,28,98,4.75,7.64,
2015,Darrian Miller,Kentucky,OT,76.88,307,9.75,33,,5.51,16,25,97,4.87,7.91,
2015,Patrick Miller,Auburn,OT,78.75,292,9.88,35,,5.18,16,27.5,106,4.84,7.97,
2015,Anthony Morris,Tennessee State,OT,79.13,303,9.75,32.75,,5.3,25,27.5,110,4.87,7.59,
2015,Chase Nelson,Toledo,OT,80.38,335,9.25,34.25,,5.26,22,24,102,4.72,7.67,
2015,Cedric Ogbuehi,Texas A&M,OT,77.25,306,10,35.88,23,4.98,23,,,,,
2015,Andrus Peat,Stanford,OT,78.88,313,10.63,34.38,,5.18,,31,105,4.62,8.01,
2015,Terry Poole,San Diego State,OT,76.75,307,9.5,33.25,,5.09,25,31,113,4.66,7.9,
2015,Ben Riva,Washington,OT,78,313,,,,5.12,,,,,,
2015,Kyle Roberts,Nevada,OT,78.25,311,9.5,32.75,,5.27,25,24,102,4.76,7.55,
2015,Corey Robinson,South Carolina,OT,78.63,324,10.75,35.63,40,5.33,28,31,108,4.81,8.4,
2015,Jake Rodgers,Eastern Washington,OT,77.75,315,10.63,33,,5.24,24,30.5,106,4.86,8.05,
2015,Jack Rummells,Northern Iowa,OT,77.5,300,10.13,32,,5.19,24,29,106,4.9,7.85,
2015,Ty Sambrailo,Colorado State,OT,77.88,311,10,33,,5.36,23,29,97,4.58,7.54,
2015,Brandon Scherff,Iowa,OT,76.63,319,11,33.38,,5.05,23,32.5,107,4.57,7.18,
2015,Austin Shepherd,Alabama,OT,76.38,315,10,32.88,,5.39,17,29,94,4.7,8.04,
2015,Ian Silberman,Boston College,OT,77.13,299,10.13,32.5,,5.17,26,27.5,111,4.87,7.9,
2015,Donovan Smith,Penn State,OT,77.63,338,10.63,34.38,,5.27,26,32,109,4.79,7.95,
2015,Tyrus Thompson,Oklahoma,OT,76.88,324,10.25,34.88,,5.16,29,29,97,4.92,,
2015,Joseph Treadwell,Louisiana-Monroe,OT,77,324,9.75,35.125,,5.65,15,23.5,92,5.04,7.91,
2015,DeOndre Wesley,Brigham Young,OT,78.5,330,10.25,35,,5.43,18,31,115,4.65,7.73,
2015,Darrell Williams,South Florida,OT,76.75,301,10.5,34.625,,5.23,22,28.5,103,4.99,7.88,
2015,Daryl Williams,Oklahoma,OT,77.25,327,9.75,35,,5.34,27,26,97,5.15,8.18,
2014,Joel Bitonio,Nevada,OT,76.25,302,9.63,33.88,,4.97,22,32,113,4.44,7.37,
2014,Justin Britt,Missouri,OT,77.88,325,10.25,33.5,,5.19,23,23,99,4.69,8.14,
2014,Laurent Duvernay-Tardif,McGill,OT,77,298,11,33,,,,,,,,
2014,Matt Feiler,Bloomsburg,OT,77.88,330,9.5,32,,5.37,36,26.5,102,4.86,8.13,
2014,Cameron Fleming,Stanford,OT,76.88,323,9.88,34,,5.28,26,23.5,97,5,8.24,
2014,Kevin Graf,Southern California,OT,77.75,303,8.75,32.5,,5.03,27,29,107,4.77,7.53,
2014,Seantrel Henderson,Miami (FL),OT,79.13,331,10.5,34.63,,5.04,23,24,93,4.77,8.15,
2014,James Hurst,North Carolina,OT,77.25,296,10.13,33.75,,5.59,20,22,,4.73,,
2014,JaWuan James,Tennessee,OT,78,311,9.88,35,,5.34,22,29,102,4.56,7.42,
2014,Ulrick John,Georgia State,OT,77.88,297,9.63,34.5,,5.02,20,30,107,4.62,7.2,
2014,Wesley Johnson,Vanderbilt,OT,77.38,297,10.25,33.13,,5.11,26,29,111,4.64,7.4,
2014,Cyrus Kouandjio,Alabama,OT,78.75,322,10.25,35.63,,5.59,21,27.5,96,4.84,7.71,
2014,Taylor Lewan,Michigan,OT,79.13,309,9.25,33.88,,4.87,29,30.5,116,4.49,7.39,
2014,Cornelius Lucas,Kansas State,OT,80.38,316,10,36.75,,,,,,,,
2014,Zack Martin,Notre Dame,OT,76.25,308,9.5,32.88,,5.22,29,28,104,4.59,7.65,
2014,Jake Matthews,Texas A&M,OT,77.5,308,9.88,33.38,,5.07,24,30.5,104,4.47,7.34,
2014,Jack Mewhort,Ohio State,OT,78,309,9.75,34,,5.37,28,26,100,4.64,7.79,
2014,Morgan Moses,Virginia,OT,78,314,9.88,35.38,,5.35,,21.5,104,4.95,7.93,
2014,Kevin Pamphile,Purdue,OT,76.63,310,9.13,34.25,,4.94,25,32,108,4.81,7.61,
2014,Matt Patchan,Boston College,OT,78.25,302,9.38,33,,4.97,22,33.5,113,4.63,7.45,
2014,Antonio Richardson,Tennessee,OT,77.75,336,10.25,35,,5.3,36,24.5,112,5.06,8.04,
2014,Greg Robinson,Auburn,OT,77,332,10,35,,4.92,32,28.5,112,4.86,7.8,
2014,Michael Schofield,Michigan,OT,78.5,301,9.63,34,,5.01,,24,92,4.57,7.62,
2014,Garrett Scott,Marshall (WV),OT,76.5,307,9.88,34.75,,5.05,25,33.5,115,4.4,7.09,
2014,Billy Turner,North Dakota State,OT,76.88,315,10,34,,5.16,25,28,108,4.71,7.92,
2014,Mitchell Van Dyk,Portland State (OR),OT,79,313,10,33.125,,5.12,14,27,103,4.88,7.47,
2013,Oday Aboushi,Virginia,OT,77.38,308,10.63,33.78,,5.45,17,23.5,100,4.84,7.92,
2013,Terron Armstead,Arkansas-Pine Bluff,OT,76.75,306,9.25,34.08,27,4.71,31,34.5,112,4.72,7.62,
2013,David Bakhtiari,Colorado,OT,76.25,299,9.5,34.08,,5.18,28,25.5,101,4.74,7.7,
2013,Nick Becton,Virginia Tech,OT,77.25,323,9,35.48,,5.2,19,29.5,109,4.57,7.77,
2013,Michael Bowie,Northeastern State (OK),OT,76.63,330,10.38,34.25,,5.28,19,25.5,95,4.84,8.06,
2013,Braden Brown,Brigham Young,OT,77.38,310,10.25,34.28,,5.2,26,28,100,4.7,7.43,
2013,Carter Bykowski,Iowa State,OT,78.88,306,9.75,33.75,,5.3,25,28.5,106,4.72,7.84,
2013,Emmett Cleary,Boston College,OT,78.88,316,9.75,34.28,,5.21,24,28.5,108,4.7,7.81,
2013,Jordan Devey,Memphis,OT,78.63,317,9.63,32.68,,5.25,21,24,98,4.77,7.91,
2013,Chris Faulk,Louisiana State,OT,77.5,331,9.63,34.28,,5.08,25,,,,,
2013,Eric Fisher,Central Michigan,OT,79.25,306,10.5,34.48,23,5.05,27,28.5,116,4.44,7.59,
2013,D.J. Fluker,Alabama,OT,76.63,339,10.5,36.68,,5.31,21,27.5,,5,,
2013,Reid Fragel,Ohio State,OT,79.63,308,10.63,33.08,,5.14,33,30,113,4.68,7.62,
2013,Rogers Gaines,Tennessee State,OT,78.25,334,10.63,36.28,,5.24,28,23,96,5.24,8.08,
2013,Tanner Hawkinson,Kansas,OT,77.25,298,10,33.38,,5.07,13,28.5,112,4.51,7.52,
2013,Luke Joeckel,Texas A&M,OT,78,306,10.13,34.28,28,5.3,27,28.5,106,4.68,7.4,
2013,Lane Johnson,Oklahoma,OT,78,303,10.13,35.28,28,4.72,28,34,118,4.52,7.31,
2013,Oscar Johnson,Louisiana Tech,OT,77.25,331,10.25,34.28,,5.49,19,22,88,5.06,8.06,
2013,Kyle Long,Oregon,OT,78.13,313,11,33.38,29,4.94,,28,107,4.63,7.83,
2013,Luke Marquardt,Azusa Pacific (CA),OT,80.5,315,10.25,34.48,,5.34,31,,,,,
2013,Stephane Milhim,Massachusetts,OT,75.75,314,10.25,34.28,,5.23,,28.5,104,4.87,7.72,
2013,Jordan Mills,Louisiana Tech,OT,77,316,9.75,34.08,,5.37,20,28.5,101,4.88,8.1,
2013,Xavier Nixon,Florida,OT,77.63,321,10.13,33.5,,,,,,,,
2013,Vinston Painter,Virginia Tech,OT,76.25,306,9.88,34.08,,4.95,32,30.5,97,4.56,7.71,
2013,David Quessenberry,San Jose State,OT,76.88,302,10.63,34.38,,5.08,25,29.5,112,4.45,7.49,
2013,Dallas Thomas,Tennessee,OT,77.5,306,10.38,33.125,,,,,,,,
2013,LaAdrian Waddle,Texas Tech,OT,78,321,10.75,36,,5.41,,29,102,4.9,8.23,
2013,Ricky Wagner,Wisconsin,OT,77.88,308,9.88,34.08,,5.17,20,31.5,101,4.91,7.94,
2013,Menelik Watson,Florida State,OT,77.13,310,10.38,34.08,20,5.29,19,24.5,103,5.01,8.31,
2013,Jason Weaver,Southern Mississippi,OT,76.38,313,9.25,34.08,,5.44,23,21,94,5.07,8.23,
2013,John Wetzel,Boston College,OT,79,315,10,34.08,,5.46,22,25,105,4.81,7.9,
2013,Brennan Williams,North Carolina,OT,77.63,318,10.5,34,,5.27,,28.5,101,4.88,8.08,
2012,Jeff Adams,Columbia (NY),OT,78,306,,,,5.13,19,34.5,113,4.65,7.27,
2012,Mike Adams,Ohio State,OT,79.25,323,10.88,34,,5.28,19,28.5,100,4.95,7.94,
2012,Jeff Allen,Illinois,OT,75.88,307,10,33.5,,5.17,26,27.5,102,4.9,8.01,
2012,Justin Anderson,Georgia,OT,76.38,335,10.5,34.63,,5.24,32,27,101,4.99,8.04,
2012,Tony Bergstrom,Utah,OT,77.38,313,9,32,,5.19,32,29.5,101,4.84,7.95,
2012,Tom Compton,South Dakota,OT,76.88,314,10,34,,5.01,20,30,108,4.6,7.59,
2012,Paul Cornick,North Dakota State,OT,77.5,310,10.25,35,,5.3,25,,,,,
2012,John Cullen,Utah,OT,76.5,297,9.88,32.13,,5.28,23,27,102,4.59,7.58,
2012,Andrew Datko,Florida State,OT,78,315,10,33.88,,5.19,,29.5,100,4.54,7.71,
2012,Taylor Dever,Notre Dame,OT,77.38,298,9.75,32.5,,5.4,18,28,100,4.9,7.49,
2012,Cordy Glenn,Georgia,OT,77.75,345,10.13,35.75,,5.08,31,23.5,93,5,8.13,
2012,Lamar Holmes,Southern Mississippi,OT,77.38,323,9.63,35.25,,5.29,22,27,104,4.8,7.74,
2012,Marcel Jones,Nebraska,OT,78.13,320,10.25,33.63,,5.57,13,27.5,95,5.12,8.03,
2012,Matt Kalil,Southern California,OT,78.63,306,10.38,34.5,,4.96,30,27,,4.65,7.33,
2012,Dennis Kelly,Purdue,OT,80.13,321,,,,5.33,30,27,104,4.91,7.73,
2012,Jonathan Martin,Stanford,OT,77.38,312,9.88,34,,5.35,20,30,104,4.68,7.69,
2012,Bobby Massie,Mississippi,OT,78.13,316,9,35,,5.18,22,27.5,103,4.95,7.7,
2012,Matt McCants,Alabama-Birmingham,OT,77.88,308,9.25,35.38,,5.4,17,25.5,97,4.76,8.13,
2012,Nick Mondek,Purdue,OT,77.75,304,,,,4.84,30,28.5,110,4.55,7.3,
2012,Brandon Mosley,Auburn,OT,77.63,314,11,34,,5.14,30,27,103,4.78,7.43,
2012,Josh Oglesby,Wisconsin,OT,79.25,338,11.25,35.63,,5.75,22,28.5,,,,
2012,Kelechi Osemele,Iowa State,OT,77.5,333,10.25,35.88,,5.22,32,26.5,104,4.87,7.91,
2012,Nate Potter,Boise State,OT,77.88,303,9.63,34.63,,5.26,22,28.5,100,4.67,7.49,
2012,Riley Reiff,Iowa,OT,77.75,313,10.13,33.25,,5.16,23,26.5,98,4.75,7.87,
2012,Matt Reynolds,Brigham Young,OT,76.5,302,9.63,33.25,,5.27,25,29,107,4.68,7.55,
2012,Zebrie Sanders,Florida State,OT,77.63,320,10.88,35,,5.33,28,27,100,4.99,8.15,
2012,Mitchell Schwartz,California,OT,77.38,318,10,33.5,,5.38,23,26.5,89,4.87,7.86,
2012,Donald Stephenson,Oklahoma,OT,77.5,312,9.88,34.88,,4.94,19,35.5,114,4.78,7.52,
2012,Dustin Waldron,Portland State (OR),OT,77,305,9.75,32.75,,5.23,29,26,103,4.75,7.93,
2012,Markus Zusevics,Iowa,OT,77.38,303,10,33,,5.08,,,,,,
2011,Joseph Barksdale,Louisiana State,OT,76.75,325,10,36,,5.38,29,29,103,4.75,8.27,
2011,James Brewer,Indiana,OT,78.25,323,10.38,35.5,,5.21,25,26,100,4.81,7.84,
2011,Marcus Cannon,Texas Christian,OT,77,358,9.13,34,,5.26,33,30.5,105,4.97,8.07,
2011,Gabe Carimi,Wisconsin,OT,79,314,10.38,35,,5.18,29,31.5,109,,,
2011,James Carpenter,Alabama,OT,76.38,321,9.75,34,,5.22,23,28.5,106,4.75,7.56,
2011,Anthony Castonzo,Boston College,OT,79,311,10.63,34.5,,5.21,28,29.5,105,4.4,7.25,
2011,Johnny Culbreath,South Carolina State,OT,77.13,322,,,,5.02,27,30.5,108,4.83,7.76,
2011,Josh Davis,Georgia,OT,79.13,313,11,36,,5.5,,24,91,5.07,7.98,
2011,Orlando Franklin,Miami (FL),OT,77.5,316,11.13,35,,5.11,26,28.5,105,,8.37,
2011,Marcus Gilbert,Florida,OT,78.13,330,9.75,33.5,,5.41,30,30.5,98,5.02,,
2011,Adam Grant,Arizona,OT,78,325,10.63,34,,5.54,25,26.5,99,5,8.25,
2011,Chris Hairston,Clemson,OT,78.13,326,9.25,35.25,,5.38,33,29,96,4.7,7.9,
2011,Derek Hall,Stanford,OT,76.25,308,,,,5.56,21,26.5,89,4.9,7.75,
2011,Kyle Hix,Texas,OT,78.88,319,10.63,34.25,,5.44,24,32,104,4.78,7.77,
2011,Kevin Hughes,Southeast Louisiana,OT,75.63,302,9.5,34.38,,5.31,22,29.5,95,4.97,8.29,
2011,Jarriel King,South Carolina,OT,77,317,10.75,36.38,,5.03,23,30,114,4.77,7.6,
2011,Rich Lapham,Boston College,OT,80.13,315,10.125,34.75,,,,,,,,
2011,DeMarcus Love,Arkansas,OT,76.38,315,9.5,35.25,,5.18,27,26.5,97,4.84,7.84,
2011,David Mims,Virginia Union,OT,80.25,331,,,,5.32,29,26,102,4.8,8.1,
2011,Derek Newton,Arkansas State,OT,76.88,311,9.38,33.13,,5,24,25.5,100,5,7.76,
2011,Jason Pinkston,Pittsburgh,OT,75.38,317,10.25,34,,5.39,22,26.5,98,4.91,7.88,
2011,Jah Reid,Central Florida,OT,79.13,327,10.25,34.38,,5.32,28,29.5,111,4.65,7.73,
2011,Derek Sherrod,Mississippi State,OT,77.38,321,11,35.38,,5.18,23,28,97,4.63,7.43,
2011,Tyron Smith,Southern California,OT,77,307,11,36.38,,5.08,29,29,109,4.68,7.47,
2011,Willie Smith,East Carolina (NC),OT,77.38,310,11.25,34.5,,5.4,27,30.5,106,4.83,7.95,
2011,Nate Solder,Colorado,OT,80.25,319,9.88,35.5,,4.96,21,32,110,4.34,7.44,
2011,Byron Stingily,Louisville,OT,77,313,,,,4.95,25,27.5,110,4.48,7.6,
2011,D.J. Young,Michigan State,OT,76.75,307,,,,5.17,36,29,105,4.7,7.92,
2011,Lee Ziemba,Auburn,OT,77.63,317,9.63,34,,5.5,20,29,95,4.65,7.74,
2010,Charles Brown,Southern California,OT,77.38,303,11.38,35.25,,5.24,21,31.5,101,,,
2010,Bryan Bulaga,Iowa,OT,77.38,314,9.25,33.25,,5.2,26,27.5,98,4.75,7.7,
2010,Kyle Calloway,Iowa,OT,78.5,323,10.13,33.25,,5.46,22,23.5,92,4.86,7.96,
2010,Bruce Campbell,Maryland,OT,78.38,314,10.5,36.25,,4.75,34,32,101,4.69,7.58,
2010,Chris Campbell,Eastern Illinois,OT,77,328,,,,5.28,14,25,96,4.14,8.08,
2010,Selvish Capers,West Virginia,OT,76.63,308,10,34,,5.11,19,30.5,106,4.68,7.68,
2010,Anthony Davis,Rutgers,OT,77,323,,34,,5.36,21,33,,4.97,8.17,
2010,Vladimir Ducasse,Massachusetts,OT,76.38,332,9.63,34.75,,5.21,29,26,91,4.97,8.25,
2010,Jason Fox,Miami (FL),OT,78.88,305,9.5,34.5,,5.42,23,29.5,101,,,
2010,Ramon Harewood,Morehouse,OT,78.25,341,,,,5.11,22,24,111,,,
2010,Otis Hudson,Eastern Illinois,OT,76.63,312,,,,5.17,21,26.5,105,4.91,8.14,
2010,John Jerry,Mississippi,OT,77.38,328,9.75,34,,5.15,31,27.5,101,4.69,7.93,
2010,Kyle Jolly,North Carolina,OT,78,311,10.25,33.5,,5.36,20,21.5,89,4.87,7.89,
2010,Matt Kopa,Stanford,OT,77.75,300,9.25,34.5,,,26,,,,,
2010,Russell Okung,Oklahoma State,OT,77.25,307,10.5,36,,5.18,38,32.5,105,4.8,7.79,
2010,Cole Pemberton,Colorado State,OT,79.25,315,10.13,34.25,,5.37,18,22.5,96,4.77,7.65,
2010,Rodger Saffold,Indiana,OT,76.63,316,9.38,33.63,,5.21,27,29.5,113,4.67,7.42,
2010,Andrew Tyshovnytsky,Fordham (NY),OT,76.25,318,,,,4.91,37,28,110,4.76,7.95,
2010,Jared Veldheer,Hillsdale (MI),OT,80.13,312,10,33,,5.06,32,33.5,109,4.51,7.4,
2010,Ed Wang,Virginia Tech,OT,76.75,314,10.25,33.75,,5.18,29,27,96,4.7,7.94,
2010,Tony Washington,Abilene Christian (TX),OT,78.13,311,9.5,35.5,,5.25,33,29.5,114,4.84,7.52,12.83
2010,JMarcus Webb,West Texas A&M,OT,79.38,328,,,,5.28,17,26,101,4.8,7.82,
2010,Thomas Welch,Vanderbilt,OT,78.38,307,9.5,33.25,,5.42,29,29,105,4.8,7.67,
2010,Trent Williams,Oklahoma,OT,76.63,315,9.75,34.25,,4.81,23,34.5,113,4.63,7.64,
2010,Sam Young,Notre Dame,OT,79.63,316,10.13,34.5,,5.2,29,29.5,104,4.87,7.73,
2010,Jon Asamoah,Illinois,OG,76,305,10.13,33,,5.07,22,28,106,4.51,7.56,
2010,Zane Beadles,Utah,OG,76.38,310,9.75,33.75,,5.28,27,,,,,
2010,Ciron Black,Louisiana State,OG,76.5,327,10.13,33,,5.53,23,25.5,91,5.13,8.52,
2010,Dorian Brooks,James Madison (VA),OG,74.25,306,10,33.75,,5.15,26,23,100,4.66,7.73,
2010,Brandon Carter,Texas Tech,OG,77.75,329,10.63,33.5,,5.34,22,24.5,102,4.94,7.82,
2010,Chris DeGeare,Wake Forest,OG,75.63,325,9.75,34,,5.12,27,32.5,103,4.9,7.84,
2010,Kurtis Gregory,Missouri,OG,76.5,305,10.25,33,,5.31,26,25.5,91,4.93,7.62,
2010,Mike Iupati,Idaho,OG,77.13,331,10.63,34.75,,5.24,27,27.5,92,4.93,7.85,
2010,Mike Johnson,Alabama,OG,77.25,312,9.75,32.5,,5.37,21,25,91,5.01,8.15,
2010,Shawn Lauvao,Arizona State,OG,74.88,315,9.5,33,,5.22,33,26.5,101,4.51,7.56,
2010,Jacques McClendon,Tennessee,OG,74.13,308,,,,5.08,37,29,101,4.76,7.7,
2010,Marshall Newhouse,Texas Christian,OG,75.75,319,10.25,34,,4.99,25,25,97,4.6,7.4,
2010,Alex Parsons,Southern California,OG,76,309,10,31.75,,5.12,23,27,99,4.56,7.56,
2010,Mitch Petrus,Arkansas,OG,75,310,9.5,33.75,,5.34,45,30,106,4.58,7.28,
2010,Dace Richardson,Iowa,OG,77.25,320,9.75,33.5,,5.76,19,23.5,87,5.38,8.58,
2010,Chris Scott,Tennessee,OG,76.63,319,10.38,34.13,,5.52,19,22.5,90,5.03,8.24,
2010,Shelley Smith,Colorado State,OG,74.88,300,9.25,32.5,,5.03,26,34,112,4.71,7.67,
2010,Charlie Tanner,Texas,OG,75.88,308,,,,5.12,35,36,111,4.7,7.63,
2010,Mike Tepper,California,OG,77.5,324,10.25,32.5,,5.31,28,26.5,94,5.25,7.95,
2010,Adam Ulatoski,Texas,OG,77.5,300,9.63,33.25,,5.52,24,26,94,4.99,7.98,
2011,David Arkin,Missouri State,OG,76.75,300,10.5,33.88,,5.31,25,29,103,4.63,7.6,
2011,Clint Boling,Georgia,OG,76.63,308,9.25,33.5,,5.28,28,31,102,4.64,7.66,
2011,Justin Boren,Ohio State,OG,74.88,309,9.5,32,,5.4,28,32,96,4.75,7.57,
2011,Garrett Chisolm,South Carolina,OG,77,312,9.25,33.5,,,25,,,,,
2011,Ray Dominguez,Arkansas,OG,76,334,9.88,34,,5.45,21,27.5,90,4.9,7.74,
2011,Ricky Henry,Nebraska,OG,74.75,308,10.25,33.63,,5.68,20,24,90,4.68,7.98,
2011,Zach Hurd,Connecticut,OG,78.75,316,9.63,34.25,,5.28,25,28,101,4.77,7.73,
2011,Maurice Hurt,Florida,OG,74.63,318,9,34.13,,5.34,18,29,97,4.9,8.13,
2011,Ben Ijalana,Villanova,OG,75.63,317,10.5,36,,5.2,,25.5,105,4.7,7.75,
2011,Andrew Jackson,Frenso State (CA),OG,77,299,10.25,32.5,,5.27,25,28,98,4.65,7.55,
2011,Carl Johnson,Florida,OG,77,361,10.25,36.5,,5.4,25,25.5,96,5.03,8.26,
2011,Daniel Kilgore,Appalachian State (NC),OG,75.25,308,10,32.5,,5.28,23,32.5,105,4.68,7.59,
2011,John Moffitt,Wisconsin,OG,76.25,319,9.5,33,,5.51,23,30.5,102,4.53,7.79,
2011,Michael Person,Montana State,OG,76.5,299,9.63,32.75,,5.19,21,28,108,4.5,7.44,
2011,Mike Pouncey,Florida,OG,77,303,9.75,32.25,,5.12,24,25,96,4.64,7.66,
2011,Will Rackley,Lehigh (PA),OG,75.25,309,10.38,33.25,,5.27,29,23.5,99,4.94,7.91,
2011,Stephen Schilling,Michigan,OG,76.25,308,9.63,32.75,,5.18,30,25.5,98,4.62,7.73,
2011,Steve Schilling,Michigan,OG,76.25,308,9.625,32.75,,5.29,30,25.5,98,4.62,7.73,
2011,Caleb Schlauderaff,Utah,OG,76.25,305,9.75,32.25,,,,28,102,4.81,,
2011,Isaiah Thompson,Houston,OG,75.38,300,9.38,33.5,,6,23,25,82,5.56,9.04,
2011,Julian Vandervelde,Iowa,OG,73.88,301,9.63,32.75,,5.12,23,31,104,4.59,7.46,
2011,Danny Watkins,Baylor,OG,75.38,310,10.13,34.25,,5.36,29,26,92,4.62,7.61,
2011,Keith Williams,Nebraska,OG,76.25,318,10,32.38,,5.28,23,24.5,93,5.03,8.42,
2012,Mark Asper,Oregon,OG,78.38,319,9.75,32.25,,5.33,23,25,102,4.84,7.93,
2012,Kelvin Beachum,Southern Methodist (TX),OG,74.88,303,9.38,33.25,,5.38,19,28.5,101,4.8,7.79,
2012,Brandon Brooks,Miami (OH),OG,77,346,,,,4.99,36,32,105,4.53,7.37,
2012,James Brown,Troy (AL),OG,75.5,306,10.25,34.5,,5.19,24,25.5,102,4.78,7.7,
2012,David DeCastro,Stanford,OG,76.88,316,10,32.38,,5.32,34,29.5,98,4.56,7.3,
2012,Adam Gettis,Iowa,OG,74.38,293,9.5,33.13,,4.9,20,31.5,112,4.65,7.99,
2012,Gino Gradkowski,Delaware,OG,74.75,300,,,,5.25,29,28.5,103,4.78,7.75,
2012,Robert Griffin,Kansas State,OG,77.63,336,,,,5.54,14,29,100,4.94,8.03,
2012,Rishaw Johnson,California (PA),OG,75.38,313,10.25,35.25,,5.12,22,31.5,108,4.53,7.87,
2012,Senio Kelemete,Washington,OG,75.63,307,9.63,33.5,,5.39,21,25,101,4.58,7.77,
2012,Ronald Leary,Memphis,OG,74.88,315,8.63,34.75,,5.23,30,29,104,4.91,7.87,
2012,Josh LeRibeus,Southern Methodist (TX),OG,75.25,312,9.38,32.5,,5.31,29,26,96,4.65,7.64,
2012,Joe Looney,Wake Forest,OG,75.25,309,9.75,32.25,,5.02,26,,,,,
2012,Antoine McClain,Clemson,OG,77.5,329,10.25,34.38,,5.48,19,27,91,4.82,8.13,
2012,Ryan Miller,Colorado,OG,79.25,321,9.5,33.13,,5.16,32,28,100,4.78,7.72,
2012,Lucas Nix,Pittsburgh,OG,77.25,317,9.75,33.5,,5.36,,29.5,102,4.9,7.81,
2012,Amini Silatolu,Midwestern State (TX),OG,75.63,311,10.13,33,,5.33,28,31.5,107,4.87,7.95,
2012,Andrew Tiller,Syracuse,OG,76.38,324,9.38,33.25,,5.44,16,23,85,4.8,7.92,
2012,Johnnie Troutman,Penn State,OG,75.88,325,10,33.5,,5.52,31,27.5,,5,7.96,
2012,Brandon Washington,Miami (FL),OG,74.88,320,9.75,33,,5.14,28,25,101,4.87,8.22,
2012,Rokevious Watkins,South Carolina,OG,75.75,338,10,34.63,,5.29,19,27,102,4.9,7.87,
2012,Desmond Wynn,Rutgers,OG,77.5,303,10.25,34,,4.98,28,32.5,,4.46,7.51,
2012,Kevin Zeitler,Wisconsin,OG,75.88,314,10.25,32.75,,5.32,32,29,101,4.61,7.77,
2013,Zach Allen,North Carolina State,OG,73.75,332,9.88,33.48,,5.43,32,27.5,93,4.96,,
2013,Jeff Baca,UCLA,OG,75.38,302,9.75,34.28,34,5.03,28,26.5,100,4.44,7.26,
2013,Alvin Bailey,Arkansas,OG,75.13,312,9.38,34.68,,4.95,27,,,4.69,7.5,
2013,Chris Barker,Nevada,OG,74.63,305,9.38,33.08,,5.25,29,27.5,99,4.77,8.09,
2013,Travis Bond,North Carolina,OG,77.88,329,9.63,35.48,,5.27,22,22.5,98,4.96,7.85,
2013,Jonathan Cooper,North Carolina,OG,74.13,311,10.25,33.08,34,5.07,35,27,108,4.84,7.78,
2013,Manase Foketi,West Texas A&M,OG,76.75,318,10.63,34.48,,5.3,25,23.5,102,5.06,8.11,
2013,Garrett Gilkey,Chadron State (NE),OG,77.88,318,10.25,32.58,,5.33,28,30,108,4.75,7.65,
2013,Eric Herman,Ohio,OG,76.13,320,10.88,32.28,,5.25,36,28,95,5.09,7.99,
2013,Mark Jackson,Glenville State (WV),OG,77.38,328,9.63,34.28,,5.65,20,20.5,91,5.03,8.07,
2013,Ryan Jensen,Colorado State-Pueblo,OG,75.5,317,9.13,32.5,,5.23,30,25.5,98,4.56,7.69,
2013,Jamaal Johnson-Webb,Alabama A&M,OG,77,313,10,35.68,,5.37,17,23,92,4.74,8.12,
